index,text,score,difficulty_score,difficulty_strategy,difficulty
9873,"The movie obviously seeks to re create the excitement of such '50s flicks as Jules Verne's '20,000 Leagues Under the Sea' and the George Pal version of H.G. Wells' 'The Time Machine.' But its storytelling prowess and special effects are both listless.",-1,0.20829972624778748,roberta-mlm-loss,hard
9874,"Despite the opulent lushness of every scene, the characters never seem to match the power of their surroundings.",-1,0.000519367924425751,roberta-mlm-loss,easy
9875,even after 90 minutes of playing opposite each other Bullock and Grant still look ill at ease sharing the same scene. What should have been a painless time killer becomes instead a grating endurance test.,-1,0.18149664998054504,roberta-mlm-loss,hard
9876,"A bland, obnoxious 88 minute infomercial for Universal Studios and its ancillary products.",-1,0.001321253483183682,roberta-mlm-loss,easy
9877,"..little action, almost no suspense or believable tension, one dimensional characters up the wazoo and sets that can only be described as sci fi generic.",-1,0.01018008403480053,roberta-mlm-loss,medium
9878,"The movie strains to stay on the light, comic side of the issue, despite the difficulty of doing so when dealing with the destruction of property and, potentially, of life itself.",-1,0.027235686779022217,roberta-mlm-loss,hard
9879,The Master of Disguise is awful. It's Pauly Shore awful. Don't say you weren't warned.,-1,0.0005257707671262324,roberta-mlm-loss,easy
9880,Disappointing in comparison to other recent war movies...or any other John Woo flick for that matter.,-1,0.0014031468890607357,roberta-mlm-loss,easy
9881,The entire movie is filled with deja vu moments.,-1,0.000104103448393289,roberta-mlm-loss,easy
9882,'Opening up' the play more has partly closed it down.,-1,0.2721976637840271,roberta-mlm-loss,hard
9883,What (Frei) gives us ... is a man who uses the damage of war    far more often than the warfare itself    to create the kind of art shots that fill gallery shows.,-1,0.004989601671695709,roberta-mlm-loss,medium
9884,"An ugly, revolting movie.",-1,0.00025450598332099617,roberta-mlm-loss,easy
9885,The film is way too full of itself; it's stuffy and pretentious in a give me an Oscar kind of way.,-1,0.0004052701988257468,roberta-mlm-loss,easy
9886,"The movie is concocted and carried out by folks worthy of scorn, and the nicest thing I can say is that I can't remember a single name responsible for it.",-1,0.0007054950692690909,roberta-mlm-loss,easy
9887,Watching ''Ending'' is too often like looking over the outdated clothes and plastic knickknacks at your neighbor's garage sale. You can't believe anyone would really buy this stuff.,-1,0.004727264400571585,roberta-mlm-loss,medium
9888,"Certainly beautiful to look at, but its not very informative about its titular character and no more challenging than your average television biopic.",-1,0.0009437325061298907,roberta-mlm-loss,easy
9889,"It desperately wants to be a wacky, screwball comedy, but the most screwy thing here is how so many talented people were convinced to waste their time.",-1,0.0009685836266726255,roberta-mlm-loss,easy
9890,The skills of a calculus major at M.I.T. are required to balance all the formulaic equations in the long winded heist comedy Who Is Cletis Tout?,-1,0.08390684425830841,roberta-mlm-loss,hard
9891,"From the choppy editing to the annoying score to 'special effects' by way of replacing objects in a character's hands below the camera line, ''Besotted'' is misbegotten",-1,0.019495075568556786,roberta-mlm-loss,hard
9892,My advice is to skip the film and pick up the soundtrack.,-1,0.000169643884873949,roberta-mlm-loss,easy
9893,"A film that presents an interesting, even sexy premise then ruins itself with too many contrivances and goofy situations.",-1,0.002512080129235983,roberta-mlm-loss,medium
9894,"Filled with low brow humor, gratuitous violence and a disturbing disregard for life.",-1,0.0015771404141560197,roberta-mlm-loss,medium
9895,"directed in a flashy, empty sub music video style by a director so self possessed he actually adds a period to his first name",-1,0.10688785463571548,roberta-mlm-loss,hard
9896,"The 70 year old Godard has become, to judge from In Praise of Love, the sort of bitter old crank who sits behind his light meter and harangues the supposed injustices of the artistic world at large without doing all that much to correct them.",-1,0.0116089703515172,roberta-mlm-loss,medium
9897,An unsophisticated sci fi drama that takes itself all too seriously.,-1,0.00053224409930408,roberta-mlm-loss,easy
9898,"Solondz is without doubt an artist of uncompromising vision, but that vision is beginning to feel, if not morally bankrupt, at least terribly monotonous.",-1,0.005053888540714979,roberta-mlm-loss,medium
9899,"Harvard Man is a semi throwback, a reminiscence without nostalgia or sentimentality.",-1,0.13654980063438416,roberta-mlm-loss,hard
9900,"Supposedly based upon real, or at least soberly reported incidents, the film ends with a large human tragedy. Alas, getting there is not even half the interest.",-1,0.04290125519037247,roberta-mlm-loss,hard
9901,"While Hoffman's performance is great, the subject matter goes nowhere.",-1,0.00026355779846198857,roberta-mlm-loss,easy
9902,"The smash 'em up, crash 'em up, shoot 'em up ending comes out of nowhere substituting mayhem for suspense.",-1,0.06235119327902794,roberta-mlm-loss,hard
9903,"Deuces Wild treads heavily into Romeo and Juliet/West Side Story territory, where it plainly has no business going.",-1,0.001020144554786384,roberta-mlm-loss,easy
9904,"Hart's War seems to want to be a character study, but apparently can't quite decide which character.",-1,0.009256982244551182,roberta-mlm-loss,medium
9905,"Theological matters aside, the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues.",-1,0.0042170132510364056,roberta-mlm-loss,medium
9906,"This latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an incongruous summer playoff, demonstrating yet again that the era of the intelligent, well made B movie is long gone.",-1,0.3058551549911499,roberta-mlm-loss,hard
9907,Novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama.,-1,0.002988275606185198,roberta-mlm-loss,medium
9908,"Been there, done that, liked it much better the first time around   when it was called The Professional.",-1,0.0025034481659531593,roberta-mlm-loss,medium
9909,"The film is all over the place, really. It dabbles all around, never gaining much momentum.",-1,0.00014496888616122305,roberta-mlm-loss,easy
9910,"The beautiful, unusual music is this film's chief draw, but its dreaminess may lull you to sleep.",-1,0.00044283203897066414,roberta-mlm-loss,easy
9911,The action quickly sinks into by the numbers territory.,-1,0.006405157502740622,roberta-mlm-loss,medium
9912,"Forages for audience sympathy like a temperamental child begging for attention, giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining.",-1,0.031889908015728,roberta-mlm-loss,hard
9913,"When (Reno) lets her radical flag fly, taking angry potshots at George W. Bush, Henry Kissinger, Larry King, et al., Reno devolves into a laugh free lecture.",-1,0.06928150355815887,roberta-mlm-loss,hard
9914,"Such a premise is ripe for all manner of lunacy, but Kaufman and Gondry rarely seem sure of where it should go.",-1,0.0003497436991892755,roberta-mlm-loss,easy
9915,Burns' fifth beer soaked film feels in almost every possible way    from the writing and direction to the soggy performances    tossed off.,-1,0.09384110569953918,roberta-mlm-loss,hard
9916,"While this one gets off with a good natured warning, future Lizard endeavors will need to adhere more closely to the laws of laughter",-1,0.2399379462003708,roberta-mlm-loss,hard
9917,Another boorish movie from the I heard a joke  at a frat party school of screenwriting.,-1,0.7489597201347351,roberta-mlm-loss,hard
9918,"Too much of the movie feels contrived, as if the filmmakers were worried the story wouldn't work without all those gimmicks.",-1,0.00016801338642835617,roberta-mlm-loss,easy
9919,It's hard to understand why anyone in his right mind would even think to make the attraction a movie. And it's harder still to believe that anyone in his right mind would want to see the it.,-1,0.024630703032016754,roberta-mlm-loss,hard
9920,"The ethos of the Chelsea Hotel may shape Hawke's artistic aspirations, but he hasn't yet coordinated his own DV poetry with the Beat he hears in his soul.",-1,0.9124242067337036,roberta-mlm-loss,hard
9921,"The sight of the name Bruce Willis brings to mind images of a violent battlefield action picture, but the film has a lot more on its mind  maybe too much.",-1,0.37363216280937195,roberta-mlm-loss,hard
9922,"Why sit through a crummy, wannabe hip crime comedy that refers incessantly to old movies, when you could just rent those movies instead, let alone seek out a respectable new one?",-1,0.0019945919048041105,roberta-mlm-loss,medium
9923,"The obnoxious special effects, the obligatory outbursts of flatulence and the incessant, so five minutes ago pop music on the soundtrack overwhelm what is left of the scruffy, dopey old Hanna Barbera charm.",-1,0.12874986231327057,roberta-mlm-loss,hard
9924,Exploring value choices is a worthwhile topic for a film    but here the choices are as contrived and artificial as Kerrigan's platinum blonde hair.,-1,0.21570587158203125,roberta-mlm-loss,hard
9925,"The movie's downfall is to substitute plot for personality. It doesn't really know or care about the characters, and uses them as markers for a series of preordained events.",-1,0.002724672667682171,roberta-mlm-loss,medium
9926,All mood and no movie.,-1,0.22407984733581543,roberta-mlm-loss,hard
9927,Press the delete key.,-1,0.00026603153673931956,roberta-mlm-loss,easy
9928,Simone is not a bad film. It just doesn't have anything really interesting to say.,-1,0.0003872324014082551,roberta-mlm-loss,easy
9929,"Once he starts learning to compromise with reality enough to become comparatively sane and healthy, the film becomes predictably conventional.",-1,0.004308972042053938,roberta-mlm-loss,medium
9930,...hopefully it'll be at the dollar theatres by the time Christmas rolls around. Wait to see it then.,-1,0.10125657916069031,roberta-mlm-loss,hard
9931,"There's no disguising this as one of the worst films of the summer. Or for the year, for that matter.",-1,0.00024113174004014581,roberta-mlm-loss,easy
9932,"Lacks the spirit of the previous two, and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck.",-1,0.014073007740080357,roberta-mlm-loss,hard
9933,"This hastily mounted production exists only to capitalize on Hopkins' inclination to play Hannibal Lecter again, even though Harris has no immediate inclination to provide a fourth book.",-1,0.0029312551487237215,roberta-mlm-loss,medium
9934,"Death to Smoochy tells a moldy oldie, not nearly  as nasty  as it  thinks it is joke. Over and over again.",-1,0.5097043514251709,roberta-mlm-loss,hard
9935,The threat implied in the title Pokémon 4ever is terrifying – like locusts in a horde these things will keep coming.,-1,0.03139561787247658,roberta-mlm-loss,hard
